player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Alexandra Eala,57,34,23,0.5964912280701754,0.572068511198946,0.5876923076923077,70.0,0.01844532279314888,150.0,0.039525691699604744,0.10752688172043011,0.6324110671936759,0.6283333333333333,0.4752688172043011,0.5325301204819277,0.6678141135972461,6.53184165232358,2.7951807228915664
Amanda Anisimova,41,28,13,0.6829268292682927,0.6017473607571897,0.616042345276873,140.0,0.050964688751365124,151.0,0.0549690571532581,0.1540816326530612,0.6432471787404441,0.6677985285795133,0.4826530612244898,0.5705669481302774,0.7386091127098321,6.5875299760191846,2.6235011990407675
Anastasia Potapova,43,26,17,0.6046511627906976,0.5556704584625991,0.5757229832572298,99.0,0.03412616339193381,174.0,0.05997931747673216,0.13875598086124402,0.5677352637021716,0.6484517304189436,0.43381180223285487,0.5037037037037037,0.6411483253588517,6.940191387559809,3.083732057416268
Anhelina Kalinina,22,11,11,0.5,0.5404463040446305,0.5668693009118541,29.0,0.020223152022315203,89.0,0.06206415620641562,0.1869747899159664,0.6680613668061367,0.593945720250522,0.4327731092436975,0.5322997416020672,0.593607305936073,6.5479452054794525,3.009132420091324
Ann Li,51,26,25,0.5098039215686274,0.5871970495258166,0.5789165446559297,252.0,0.06638566912539515,129.0,0.03398314014752371,0.08211330362826226,0.5861433087460485,0.6826966292134832,0.4519414385741566,0.492371705963939,0.6978798586572438,6.706713780918728,2.7685512367491167
Anna Kalinskaya,49,28,21,0.5714285714285714,0.5699865410497981,0.5864106351550961,106.0,0.03566621803499327,158.0,0.0531628532974428,0.14107142857142857,0.6231493943472409,0.6355291576673866,0.4616071428571429,0.5374220374220374,0.6535947712418301,6.474945533769064,2.784313725490196
Aryna Sabalenka,57,47,10,0.8245614035087719,0.6414253897550112,0.635593220338983,279.0,0.07767260579064587,127.0,0.03535634743875279,0.09806949806949807,0.6394766146993318,0.7074444928167175,0.5243243243243243,0.5813356164383562,0.8165467625899281,6.460431654676259,2.316546762589928
Barbora Krejcikova,35,23,12,0.6571428571428571,0.6096774193548387,0.6272251308900524,125.0,0.0576036866359447,135.0,0.06221198156682028,0.16071428571428573,0.6129032258064516,0.693984962406015,0.47619047619047616,0.5673758865248227,0.7592592592592593,6.697530864197531,2.6141975308641974
Belinda Bencic,52,38,14,0.7307692307692307,0.6106639839034205,0.625544267053701,97.0,0.03252850435949028,129.0,0.043259557344064385,0.12089971883786317,0.642186452045607,0.6757180156657964,0.4939081537019681,0.5618336886993603,0.756152125279642,6.671140939597316,2.597315436241611
Clara Tauson,40,17,23,0.425,0.5885568513119533,0.5810410495133305,242.0,0.08819241982507289,139.0,0.05065597667638484,0.13276026743075453,0.6184402332361516,0.6841484973482617,0.43361986628462273,0.5,0.7095238095238096,6.533333333333333,2.6880952380952383
Coco Gauff,66,50,16,0.7575757575757576,0.5894039735099338,0.6237811484290358,189.0,0.04470198675496689,347.0,0.08207190160832545,0.22488658457550226,0.6350520340586566,0.6793296089385474,0.43292287751134156,0.5585284280936454,0.6971080669710806,6.43531202435312,2.6423135464231353
Cristina Bucsa,30,12,18,0.4,0.5480253534861044,0.567079463364293,25.0,0.01218917601170161,88.0,0.04290589956118966,0.12104539202200826,0.6455387615797172,0.6246223564954683,0.40852819807427787,0.4647887323943662,0.6176470588235294,6.7026143790849675,3.0294117647058822
Daria Snigur,22,14,8,0.6363636363636364,0.5713251267197683,0.586687306501548,31.0,0.022447501810282405,58.0,0.041998551774076756,0.14795918367346939,0.7161477190441708,0.6258847320525783,0.4336734693877551,0.5089820359281437,0.6878048780487804,6.736585365853658,2.8878048780487804
Diana Shnaider,54,31,23,0.5740740740740741,0.579994234649755,0.6029138251704897,67.0,0.019313923320841742,176.0,0.05073508215624099,0.14497528830313014,0.6500432401268377,0.6439024390243903,0.4612850082372323,0.5394990366088632,0.6954022988505747,6.645593869731801,2.7911877394636013
Diane Parry,26,14,12,0.5384615384615384,0.5938117182356814,0.5959153902261123,85.0,0.05595786701777485,63.0,0.041474654377880185,0.09921259842519685,0.5819618169848585,0.6821266968325792,0.47086614173228347,0.5227272727272727,0.7198275862068966,6.547413793103448,2.6594827586206895
Donna Vekic,26,12,14,0.46153846153846156,0.5675990675990676,0.5818422796554009,96.0,0.055944055944055944,111.0,0.06468531468531469,0.15,0.5687645687645687,0.6793032786885246,0.42027027027027025,0.4944356120826709,0.6742424242424242,6.5,2.8106060606060606
Ekaterina Alexandrova,50,24,26,0.48,0.5844504021447721,0.5968682836966533,236.0,0.06327077747989276,237.0,0.06353887399463808,0.15906040268456376,0.6005361930294906,0.6696428571428571,0.4563758389261745,0.5426975259377494,0.7038391224862889,6.819012797074954,2.83363802559415
