player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Joao Lucas Reis Da Silva,1,0,1,0.30666666666666664,0.25757575757575757,0.04,0.08,0.18604651162790697,0.46875,0.0,7.5,2.3,648.0,648.0
Joel Schwaerzler,21,14,7,0.3520151133501259,0.35911994322214336,0.07934508816120907,0.033375314861460954,0.25790010193679913,0.5041186161449753,0.19444444444444445,6.301587301587301,2.2182539682539684,324.0,379.27272727272725
Juan Carlos Prado Angelo,6,3,3,0.3829787234042553,0.38227848101265827,0.04018912529550828,0.026004728132387706,0.30400000000000005,0.49710982658959535,0.2463768115942029,6.130434782608695,2.347826086956522,327.0,419.4
Jurij Rodionov,35,23,12,0.39537528430629265,0.4017057569296375,0.07278241091736164,0.03828658074298711,0.306390977443609,0.5316698656429942,0.2695214105793451,6.644836272040302,2.6272040302267,302.0,360.45714285714286
Kimmer Coppejans,19,9,10,0.4169859514687101,0.4206069160197601,0.05874840357598978,0.03639846743295019,0.3405797101449275,0.54,0.31063829787234043,6.663829787234042,2.7787234042553193,291.0,314.6842105263158
Lautaro Midon,5,4,1,0.4482758620689655,0.44252873563218387,0.03713527851458886,0.03978779840848806,0.37914691943127965,0.536144578313253,0.375,6.732142857142857,3.017857142857143,272.0,383.4
Lorenzo Giustino,23,16,7,0.3956521739130435,0.3849829351535836,0.04472049689440994,0.0453416149068323,0.3303834808259587,0.5075885328836425,0.27346938775510204,6.571428571428571,2.6,264.5,307.75
Mark Lajal,48,31,17,0.3807620570210498,0.3799822852081488,0.05968558486544098,0.03783639754862776,0.29942247889826745,0.5026631158455392,0.23407917383820998,6.459552495697074,2.459552495697074,222.0,268.9795918367347
Matej Dodig,21,11,10,0.3453188602442334,0.3508771929824561,0.0773405698778833,0.03324287652645862,0.2600652883569097,0.4864864864864865,0.1702127659574468,6.272340425531915,2.1659574468085108,235.0,300.4761904761905
Maxim Mrva,24,15,9,0.43920884235020363,0.4283935242839353,0.02675974403723095,0.038976148923792905,0.3881932021466905,0.5341098169717138,0.38721804511278196,6.462406015037594,2.838345864661654,313.0,341.1666666666667
Michael Mmoh,39,24,15,0.40513191181785324,0.4036551450139054,0.05240332490061438,0.03794723527285869,0.3253156945279615,0.5253623188405797,0.30023640661938533,6.541371158392435,2.6501182033096926,331.0,459.2307692307692
Nicolas Kicker,2,1,1,0.3877551020408163,0.45333333333333337,0.19387755102040816,0.04081632653061224,0.27692307692307694,0.6060606060606061,0.23529411764705882,5.764705882352941,2.235294117647059,774.0,774.0
Nicolas Mejia,26,13,13,0.37614155251141557,0.38098318240620954,0.0776255707762557,0.03995433789954338,0.3057692307692308,0.4789325842696629,0.23104693140794225,6.324909747292419,2.3790613718411553,312.0,321.8076923076923
Oliver Crawford,41,23,18,0.370926517571885,0.3800148588410104,0.09584664536741214,0.044089456869009586,0.2803304078471863,0.5180217937971501,0.23541247484909456,6.297786720321931,2.3360160965794767,352.5,397.73809523809524
Pedro Boscardin Dias,1,0,1,0.26,0.17142857142857137,0.16,0.14,0.13793103448275867,0.4285714285714286,0.1,5.0,1.3,250.0,250.0
Pol Martin Tiffon,16,12,4,0.4078947368421053,0.4226907630522089,0.08771929824561403,0.03859649122807018,0.32618025751072965,0.5374149659863945,0.2849162011173184,6.368715083798882,2.5977653631284916,281.0,368.3125
