player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Donna Vekic,12,3,9,0.40393518518518523,0.38238993710691827,0.027777777777777776,0.052083333333333336,0.3252336448598131,0.5319148936170213,0.26356589147286824,6.6976744186046515,2.705426356589147,52.0,125.16666666666667
Ekaterina Alexandrova,35,18,17,0.4270250093318403,0.41656365883807167,0.044419559537140725,0.04964539007092199,0.35796486977589337,0.5379377431906615,0.3266832917705736,6.6807980049875315,2.85286783042394,42.0,53.8
Elena Rybakina,53,44,9,0.4262905800957957,0.4169600938967136,0.044970729111229374,0.04816391697711549,0.33781439722463136,0.5668044077134986,0.3255395683453237,6.758992805755396,2.881294964028777,21.5,31.962962962962962
Elina Svitolina,35,27,8,0.46304347826086956,0.4386882129277566,0.023478260869565216,0.06173913043478261,0.3883897719419489,0.58968347010551,0.41040462427745666,6.6473988439306355,3.078034682080925,38.5,45.44444444444444
Elise Mertens,25,14,11,0.4394618834080718,0.4126984126984127,0.035127055306427506,0.07025411061285501,0.35789473684210527,0.546712802768166,0.34673366834170855,6.723618090452261,2.9547738693467336,62.0,60.96153846153846
Emma Navarro,25,11,14,0.4254914394419784,0.41266527487821847,0.039315155358275206,0.04946100190234623,0.34472049689441,0.5531914893617021,0.31950207468879666,6.54356846473029,2.784232365145228,61.0,65.56
Hailey Baptiste,21,11,10,0.4140392623438429,0.4010282776349614,0.03152885187388459,0.04283164782867341,0.3534883720930233,0.5214521452145214,0.29880478087649404,6.697211155378486,2.7729083665338647,27.0,60.476190476190474
Iga Swiatek,42,31,11,0.4819432502149613,0.4754402224281742,0.031384350816852966,0.040842648323301804,0.41168289290681503,0.5957207207207207,0.4563380281690141,6.552112676056338,3.1577464788732392,33.5,42.714285714285715
Iva Jovic,34,23,11,0.4602903501280956,0.4435982865302237,0.040563620836891544,0.0623398804440649,0.3918252290345313,0.5655471289274105,0.4180790960451977,6.6158192090395485,3.0451977401129944,77.0,81.76470588235294
Janice Tjen,30,16,14,0.4091751621872104,0.38828408501814415,0.04402224281742354,0.06209453197405004,0.32011967090501126,0.5542021924482339,0.2874617737003058,6.599388379204893,2.7003058103975537,64.0,140.8
Jaqueline Cristian,26,13,13,0.425704989154013,0.4118705035971223,0.04229934924078091,0.05314533622559653,0.350207468879668,0.568075117370892,0.3333333333333333,6.82962962962963,2.9074074074074074,39.0,49.81481481481482
Jasmine Paolini,32,19,13,0.4430517711171662,0.4346246973365617,0.04795640326975477,0.051771117166212535,0.3726708074534162,0.5550847457627119,0.3806228373702422,6.349480968858131,2.8131487889273354,32.5,50.1875
