player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Alejandro Davidovich Fokina,12,9,3,0.75,0.6985138004246284,0.6904205607476636,67.0,0.07112526539278131,19.0,0.020169851380042462,0.060897435897435896,0.6687898089171974,0.7428571428571429,0.6089743589743589,0.6484641638225256,0.8782051282051282,6.038461538461538,1.8205128205128205
Alejandro Tabilo,3,0,3,0.0,0.5739910313901345,0.57,14.0,0.06278026905829596,9.0,0.04035874439461883,0.10465116279069768,0.6143497757847534,0.6715328467153284,0.4186046511627907,0.4675324675324675,0.6470588235294118,6.5588235294117645,2.7941176470588234
Alex De Minaur,11,8,3,0.7272727272727273,0.6480186480186481,0.6564102564102564,44.0,0.05128205128205128,34.0,0.039627039627039624,0.09239130434782608,0.5710955710955711,0.7142857142857143,0.5597826086956522,0.6167664670658682,0.8120300751879699,6.451127819548872,2.2706766917293235
Alex Michelsen,1,0,1,0.0,0.589041095890411,0.592,12.0,0.0821917808219178,9.0,0.06164383561643835,0.16666666666666666,0.6301369863013698,0.6956521739130435,0.4074074074074074,0.4888888888888889,0.7272727272727273,6.636363636363637,2.727272727272727
Alexander Blockx,1,0,1,0.0,0.6950354609929078,0.7008547008547008,16.0,0.11347517730496454,8.0,0.05673758865248227,0.16,0.6453900709219859,0.7912087912087912,0.52,0.6190476190476191,0.9130434782608695,6.130434782608695,1.8695652173913044
Alexander Bublik,8,5,3,0.625,0.720626631853786,0.6842105263157895,149.0,0.19451697127937337,28.0,0.03655352480417755,0.11715481171548117,0.6879895561357703,0.8197343453510436,0.502092050209205,0.5687203791469194,0.8846153846153846,5.892307692307693,1.646153846153846
Alexander Zverev,11,9,2,0.8181818181818182,0.7504816955684007,0.7284382284382285,154.0,0.14836223506743737,26.0,0.025048169556840076,0.09285714285714286,0.7302504816955684,0.8060686015831134,0.6,0.6614173228346457,0.9378531073446328,5.864406779661017,1.463276836158192
Andrey Rublev,2,0,2,0.0,0.6414342629482072,0.6536585365853659,27.0,0.10756972111553785,19.0,0.07569721115537849,0.18811881188118812,0.5976095617529881,0.7333333333333333,0.504950495049505,0.6219512195121951,0.8235294117647058,7.382352941176471,2.6470588235294117
Arthur Fery,11,8,3,0.7272727272727273,0.6451033243486074,0.640655105973025,53.0,0.047619047619047616,22.0,0.019766397124887692,0.0535279805352798,0.6307277628032345,0.7051282051282052,0.5425790754257908,0.5732647814910026,0.8192090395480226,6.288135593220339,2.231638418079096
Arthur Fils,2,1,1,0.5,0.6989795918367347,0.6820809248554913,19.0,0.09693877551020408,4.0,0.02040816326530612,0.06349206349206349,0.6785714285714286,0.7894736842105263,0.5079365079365079,0.5423728813559322,0.8823529411764706,5.764705882352941,1.7352941176470589
Arthur Rinderknech,5,2,3,0.4,0.7408829174664108,0.7014925373134329,104.0,0.19961612284069097,15.0,0.028790786948176585,0.07894736842105263,0.6353166986564299,0.824773413897281,0.5947368421052631,0.6457142857142857,0.9310344827586207,5.988505747126437,1.5517241379310345
Ben Shelton,8,6,2,0.75,0.712280701754386,0.7002801120448179,109.0,0.12748538011695906,32.0,0.03742690058479532,0.12260536398467432,0.6947368421052632,0.765993265993266,0.5900383141762452,0.6724890829694323,0.9259259259259259,6.333333333333333,1.8222222222222222
Brandon Nakashima,6,4,2,0.6666666666666666,0.6830122591943958,0.6538461538461539,67.0,0.11733800350262696,10.0,0.017513134851138354,0.05102040816326531,0.6567425569176882,0.7973333333333333,0.4642857142857143,0.489247311827957,0.8764044943820225,6.415730337078652,2.033707865168539
Cameron Norrie,2,0,2,0.0,0.6129032258064516,0.6266666666666667,11.0,0.04435483870967742,12.0,0.04838709677419355,0.14457831325301204,0.6653225806451613,0.6727272727272727,0.4939759036144578,0.5774647887323944,0.7777777777777778,6.888888888888889,2.6666666666666665
Casper Ruud,1,0,1,0.0,0.6039603960396039,0.6,10.0,0.09900990099009901,6.0,0.0594059405940594,0.1875,0.6831683168316832,0.7391304347826086,0.3125,0.38461538461538464,0.7333333333333333,6.733333333333333,2.6666666666666665
Daniel Merida Aguilar,2,1,1,0.5,0.5942028985507246,0.5806451612903226,15.0,0.07246376811594203,6.0,0.028985507246376812,0.09836065573770492,0.7053140096618358,0.6438356164383562,0.47540983606557374,0.5272727272727272,0.7058823529411765,6.088235294117647,2.4705882352941178
Daniil Medvedev,9,6,3,0.6666666666666666,0.6578599735799208,0.6551181102362205,82.0,0.1083223249669749,40.0,0.052840158520475564,0.14084507042253522,0.6248348745046235,0.7505285412262156,0.5035211267605634,0.5860655737704918,0.8442622950819673,6.204918032786885,2.122950819672131
Denis Shapovalov,4,1,3,0.25,0.6265822784810127,0.6324110671936759,38.0,0.12025316455696203,25.0,0.07911392405063292,0.1937984496124031,0.5917721518987342,0.6898395721925134,0.5348837209302325,0.6634615384615384,0.6923076923076923,6.076923076923077,2.269230769230769
Felix Auger Aliassime,10,7,3,0.7,0.7155511811023622,0.6857490864799025,164.0,0.16141732283464566,31.0,0.03051181102362205,0.09365558912386707,0.6742125984251969,0.8204379562043795,0.4984894259818731,0.55,0.9447852760736196,6.233128834355829,1.7730061349693251
Flavio Cobolli,6,4,2,0.6666666666666666,0.6251748251748251,0.6075353218210361,60.0,0.08391608391608392,18.0,0.025174825174825177,0.05714285714285714,0.5594405594405595,0.7475,0.46984126984126984,0.4983164983164983,0.7788461538461539,6.875,2.576923076923077
Frances Tiafoe,11,9,2,0.8181818181818182,0.7042957042957043,0.7023411371237458,75.0,0.07492507492507493,29.0,0.028971028971028972,0.07816711590296496,0.6293706293706294,0.7682539682539683,0.5956873315363881,0.6461988304093568,0.9166666666666666,6.416666666666667,1.8974358974358974
Francisco Cerundolo,6,5,1,0.8333333333333334,0.6087719298245614,0.6233009708737864,26.0,0.0456140350877193,29.0,0.05087719298245614,0.11836734693877551,0.5701754385964912,0.6953846153846154,0.49387755102040815,0.5601851851851852,0.7831325301204819,6.867469879518072,2.6867469879518073
