player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Adolfo Daniel Vallejo,53,42,11,0.7924528301886793,0.6162287034363269,0.62822936357908,140.0,0.04042737510828761,149.0,0.043026277793820386,0.11374045801526718,0.6217152757724517,0.676730143985137,0.516793893129771,0.5831180017226529,0.7619047619047619,6.342490842490842,2.434065934065934
Alejandro Moro Canas,53,29,24,0.5471698113207547,0.6226366888094022,0.6273597811217511,144.0,0.036791006642820645,115.0,0.029381706693919263,0.0888030888030888,0.6691364333163005,0.6701030927835051,0.5266409266409267,0.5779661016949152,0.762214983713355,6.374592833876221,2.4055374592833876
Alex Barrena,56,28,28,0.5,0.5744345081536034,0.5811341942728804,114.0,0.02998421883219358,126.0,0.03314045239347712,0.08305866842452209,0.6009994739610731,0.6280087527352297,0.4937376400791035,0.5384615384615384,0.6742160278745645,6.623693379790941,2.818815331010453
Alexis Galarneau,51,30,21,0.5882352941176471,0.6178736517719569,0.6372968349016254,171.0,0.04391371340523883,216.0,0.05546995377503852,0.13714285714285715,0.5955315870570108,0.6877964639931005,0.5149206349206349,0.5967623252391464,0.7662771285475793,6.500834724540901,2.4841402337228713
Alvaro Guillen Meza,57,30,27,0.5263157894736842,0.5789118705035972,0.5938029532800775,122.0,0.027428057553956834,195.0,0.043839928057553955,0.126953125,0.6546762589928058,0.6421703296703297,0.458984375,0.5257270693512305,0.6773700305810397,6.801223241590214,2.863914373088685
Andre Ilagan,62,35,27,0.5645161290322581,0.6113475177304964,0.6105286151157711,222.0,0.044984802431610946,135.0,0.02735562310030395,0.0782608695652174,0.6504559270516718,0.6610591900311527,0.518840579710145,0.5628930817610063,0.7654320987654321,6.769547325102881,2.6310013717421126
Bernard Tomic,43,25,18,0.5813953488372093,0.64625,0.6363636363636364,213.0,0.0665625,72.0,0.0225,0.061068702290076333,0.6315625,0.7199406234537358,0.5199321458863444,0.5537488708220416,0.8194726166328601,6.490872210953347,2.2961460446247464
Calvin Hemery,44,23,21,0.5227272727272727,0.6356262167423751,0.6303121474238436,283.0,0.0918234912394549,140.0,0.045425048669695,0.12345679012345678,0.6320571057754705,0.7243326488706365,0.48324514991181655,0.5513078470824949,0.8059701492537313,6.571428571428571,2.394456289978678
Clement Chidekh,58,36,22,0.6206896551724138,0.6236406619385343,0.6398030577869914,169.0,0.039952718676122934,202.0,0.04775413711583924,0.1293213828425096,0.6307328605200946,0.7005247376311844,0.49231754161331626,0.5654411764705882,0.7698170731707317,6.448170731707317,2.426829268292683
Daniel Rincon,42,21,21,0.5,0.5775383610839047,0.5752706950750961,122.0,0.039830231798889976,78.0,0.025465230166503428,0.061224489795918366,0.584067907280444,0.655673560648407,0.46781789638932497,0.4983277591973244,0.6851441241685144,6.791574279379158,2.869179600886918
Daniil Glinka,63,39,24,0.6190476190476191,0.642904145645975,0.631578947368421,423.0,0.09278350515463918,165.0,0.03619214740074578,0.08697944122298366,0.5838999780653652,0.7283996994740797,0.5229309435951502,0.5727482678983834,0.806497175141243,6.4392655367231635,2.2994350282485874
Dimitar Kuzmanov,48,22,26,0.4583333333333333,0.5901538461538461,0.5935968637700098,101.0,0.03107692307692308,88.0,0.02707692307692308,0.08764940239043825,0.691076923076923,0.6273374888691006,0.5069721115537849,0.5556768558951966,0.691699604743083,6.4229249011857705,2.632411067193676
Edas Butvilas,47,24,23,0.5106382978723404,0.6227030231179609,0.6149802890932983,229.0,0.06787196206283343,101.0,0.02993479549496147,0.07878315132605304,0.6200355660936574,0.6926386233269598,0.5085803432137286,0.5520745131244708,0.7708333333333334,6.390151515151516,2.4109848484848486
Facundo Diaz Acosta,72,52,20,0.7222222222222222,0.6349051066327529,0.6404023470243084,189.0,0.03697906476227744,150.0,0.029348464097045588,0.08250825082508251,0.6442966151438074,0.6917704221075007,0.5319031903190319,0.579736211031175,0.7830882352941176,6.263480392156863,2.286764705882353
Fajing Sun,45,23,22,0.5111111111111111,0.6300988875154512,0.6281624500665779,152.0,0.04697156983930779,80.0,0.024721878862793572,0.059084194977843424,0.5815822002472187,0.70403825717322,0.5273264401772526,0.5604395604395604,0.7907444668008048,6.511066398390342,2.408450704225352
Federico Agustin Gomez,49,25,24,0.5102040816326531,0.6231184322635615,0.6364516129032258,221.0,0.06276625958534507,200.0,0.05680204487361545,0.14727540500736377,0.614314115308151,0.6939435968562182,0.5103092783505154,0.5984455958549223,0.7791970802919708,6.425182481751825,2.4215328467153285
Franco Agamenone,45,23,22,0.5111111111111111,0.5742574257425742,0.586687306501548,77.0,0.02242283051834595,127.0,0.036983110075713456,0.1060985797827903,0.651426907396622,0.6410371032632991,0.4494569757727652,0.502803738317757,0.6846307385229541,6.854291417165669,2.9181636726546905
Franco Roncadelli,49,27,22,0.5510204081632653,0.5741626794258373,0.5789312039312039,35.0,0.010466507177033494,53.0,0.015849282296650717,0.06393244873341375,0.7520933014354066,0.5976143141153082,0.503015681544029,0.5373711340206185,0.6576402321083172,6.468085106382978,2.754352030947776
Frederico Ferreira Silva,58,30,28,0.5172413793103449,0.6076887447892543,0.613558492413118,117.0,0.027095877721167207,115.0,0.026632700324224177,0.0768716577540107,0.6535433070866141,0.6580439404677534,0.5127005347593583,0.555394641564084,0.7393939393939394,6.542424242424242,2.566666666666667
Genaro Alberto Olivieri,47,23,24,0.48936170212765956,0.5669402773846589,0.5701423177461517,40.0,0.011321822813472968,50.0,0.014152278516841211,0.06119951040391677,0.7687517690348146,0.5894698085419735,0.4920440636474908,0.5241199478487614,0.6609848484848485,6.691287878787879,2.897727272727273
Gonzalo Bueno,63,36,27,0.5714285714285714,0.5611961057023644,0.5794530672579453,69.0,0.015994436717663423,186.0,0.043115438108484005,0.10947616244849911,0.6061659712563746,0.6145315487571702,0.4791053560918187,0.5380039656311963,0.6517719568567026,6.647149460708783,2.916795069337442
Gonzalo Villanueva,45,19,26,0.4222222222222222,0.5637898686679175,0.5659873037086536,109.0,0.034083802376485305,96.0,0.0300187617260788,0.0803347280334728,0.6263289555972483,0.6250624063904143,0.4610878661087866,0.5013648771610555,0.6454918032786885,6.55327868852459,2.8586065573770494
Guido Ivan Justo,67,39,28,0.582089552238806,0.5926336809407589,0.5962962962962963,95.0,0.02107832260927446,92.0,0.020412691368981585,0.058191018342821,0.6492123363656535,0.6373889268626111,0.5098039215686274,0.5413028878441908,0.6997126436781609,6.475574712643678,2.6379310344827585
Gustavo Heide,45,32,13,0.7111111111111111,0.6311448366875618,0.6598639455782312,167.0,0.05509732761464863,218.0,0.07192345760475091,0.16232315711094564,0.55691191026064,0.7156398104265402,0.5249441548771407,0.6266666666666667,0.7852631578947369,6.381052631578948,2.353684210526316
Henri Squire,50,27,23,0.54,0.6257904866648336,0.6406995230524642,261.0,0.07176244157272477,231.0,0.06351388507011273,0.20848375451263537,0.6953533131701952,0.6911822854883353,0.47653429602888087,0.6020524515393386,0.7716814159292036,6.43716814159292,2.408849557522124
Henrique Rocha,47,31,16,0.6595744680851063,0.6241963763880771,0.6437480012791813,123.0,0.03594389246054939,172.0,0.05026300409117475,0.12961567445365485,0.6122150789012274,0.6983293556085919,0.5071590052750565,0.5826839826839827,0.7677902621722846,6.408239700374532,2.4082397003745317
Hugo Dellien,45,30,15,0.6666666666666666,0.6145026340254106,0.6092671705553729,129.0,0.039975209172606135,55.0,0.017043693833281685,0.059012875536480686,0.7111868608614813,0.6596949891067538,0.5032188841201717,0.5347776510832383,0.7529880478087649,6.4282868525896415,2.4780876494023905
Hynek Barton,52,28,24,0.5384615384615384,0.63631803360923,0.6240814019219898,329.0,0.08251818409831954,120.0,0.030097817908201655,0.07250755287009064,0.5849009280160522,0.7289879931389366,0.5057401812688822,0.5452768729641694,0.7983870967741935,6.430645161290323,2.338709677419355
Ilia Simakin,48,28,20,0.5833333333333334,0.6286089238845144,0.6209150326797386,305.0,0.08005249343832022,139.0,0.03648293963254593,0.09423728813559322,0.6128608923884514,0.7044967880085653,0.5084745762711864,0.561377245508982,0.7888513513513513,6.4358108108108105,2.3902027027027026
Jan Choinski,52,38,14,0.7307692307692307,0.6488749345892203,0.6364688856729378,281.0,0.07352171637885924,86.0,0.02250130821559393,0.06151645207439199,0.6342229199372057,0.7128712871287128,0.5379113018597997,0.573170731707317,0.8181818181818182,6.317355371900827,2.2181818181818183
Jay Clarke,52,28,24,0.5384615384615384,0.613136798551849,0.620016963528414,178.0,0.04603051461080941,152.0,0.03930695629687096,0.0927960927960928,0.5764158262218774,0.7039030955585465,0.4896214896214896,0.5397039030955586,0.7687074829931972,6.576530612244898,2.54421768707483
Joao Lucas Reis Da Silva,48,23,25,0.4791666666666667,0.6136495083863505,0.6150563852483999,104.0,0.03007518796992481,73.0,0.021110468478889532,0.062393162393162394,0.6616541353383458,0.6687062937062938,0.505982905982906,0.5396536007292616,0.7365491651205937,6.415584415584416,2.4786641929499074
Joel Schwaerzler,52,31,21,0.5961538461538461,0.6395488360931125,0.6361679224973089,301.0,0.07223422126229902,150.0,0.03599712023038157,0.09345794392523364,0.6148308135349172,0.7181889149102264,0.514018691588785,0.5670103092783505,0.8009554140127388,6.635350318471337,2.3917197452229297
Juan Bautista Torres,55,27,28,0.4909090909090909,0.5592629482071713,0.5659255429162358,57.0,0.014193227091633466,91.0,0.022659362549800798,0.07256778309409888,0.6877490039840638,0.6020999275887038,0.4649122807017544,0.5012897678417885,0.6331658291457286,6.726968174204355,2.9648241206030153
Juan Carlos Prado Angelo,57,34,23,0.5964912280701754,0.5912625800548947,0.5995586071603727,140.0,0.03202195791399817,154.0,0.035224153705397984,0.09032258064516129,0.6100182982616651,0.6527934008248969,0.4950146627565982,0.5441650548033526,0.7149532710280374,6.809968847352025,2.783489096573209
Juan Manuel La Serna,46,29,17,0.6304347826086957,0.5858253588516746,0.597319719208679,87.0,0.026016746411483254,123.0,0.0367822966507177,0.1094306049822064,0.6638755980861244,0.6328828828828829,0.4928825622775801,0.5534465534465535,0.6927592954990215,6.5440313111545985,2.710371819960861
Juan Pablo Varillas,55,31,24,0.5636363636363636,0.6110552763819096,0.604434711196277,224.0,0.05628140703517588,103.0,0.025879396984924623,0.061492537313432835,0.5791457286432161,0.693709327548807,0.4973134328358209,0.5298982188295165,0.7550335570469798,6.677852348993288,2.597315436241611
Jurij Rodionov,49,30,19,0.6122448979591837,0.6380650734235531,0.6369551073519844,258.0,0.07428735963144256,141.0,0.040598905845090696,0.09846368715083799,0.5876763604952491,0.718765311121999,0.5230446927374302,0.5801704105344694,0.7970749542961609,6.349177330895795,2.2979890310786106
Kimmer Coppejans,51,30,21,0.5882352941176471,0.5831978319783198,0.5961424332344214,143.0,0.03875338753387534,177.0,0.04796747967479675,0.12779783393501806,0.6246612466124661,0.6542299349240781,0.46498194945848376,0.5331125827814569,0.6861702127659575,6.542553191489362,2.726950354609929
Lautaro Midon,54,32,22,0.5925925925925926,0.579762769305253,0.5813409563409564,158.0,0.03824739772452191,125.0,0.03025901718712176,0.07229612492770388,0.5814572742677317,0.6469608659450458,0.48640832851359167,0.5243142144638404,0.6804451510333863,6.5675675675675675,2.7599364069952306
