player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Nicolas Kicker,49,23,26,0.40835492227979275,0.40748663101604277,0.053432642487046635,0.03821243523316062,0.3466533466533467,0.5220994475138121,0.3181818181818182,6.102766798418973,2.492094861660079,339.0,435.44897959183675
Nicolas Mejia,50,32,18,0.3939983328702418,0.39407313997477933,0.07196443456515698,0.04667963323145318,0.3152330610283518,0.5019762845849802,0.2523191094619666,6.6771799628942485,2.6307977736549164,339.0,359.9387755102041
Nikolas Sanchez Izquierdo,59,32,27,0.42390078917700114,0.41874545894889803,0.03494926719278467,0.03404735062006765,0.3563092633114515,0.5333727111636148,0.3232169954476479,6.7298937784522,2.8528072837632776,241.0,272.20338983050846
Oliver Crawford,46,25,21,0.37236731255265376,0.378334417696812,0.09098567818028644,0.04577365908452682,0.2774487471526196,0.5248901903367496,0.23487544483985764,6.3362989323843415,2.3594306049822062,336.0,392.1489361702128
Pedro Boscardin Dias,48,22,26,0.391044776119403,0.37802126973896233,0.03283582089552239,0.0408955223880597,0.3197278911564626,0.5046439628482973,0.27533460803059273,6.405353728489484,2.5047801147227533,231.5,307.5416666666667
Pol Martin Tiffon,46,26,20,0.3929760823493793,0.39502018842530284,0.06267029972752043,0.03754162882228277,0.3178807947019867,0.5264928511354079,0.2509881422924901,6.527667984189724,2.5652173913043477,263.5,324.8478260869565
Rio Noguchi,54,32,22,0.4094508975712777,0.4182987430575855,0.06520591341077085,0.03167898627243928,0.33015597920277295,0.5331081081081082,0.2962962962962963,6.377104377104377,2.611111111111111,284.5,329.6111111111111
Roman Andres Burruchaga,44,33,11,0.44919133353677143,0.4399477806788512,0.027158986878242294,0.03783948733597803,0.3901345291479821,0.5425196850393701,0.38333333333333336,6.827083333333333,3.066666666666667,233.0,269.86046511627904
Sascha Gueymard Wayenburg,45,18,27,0.36986301369863017,0.3672039243167484,0.0547945205479452,0.03599872570882447,0.30784810126582274,0.47508591065292094,0.21149897330595482,6.44558521560575,2.383983572895277,234.0,270.5111111111111
Sho Shimabukuro,44,30,14,0.3927112786679233,0.39559286463798526,0.06440464970153943,0.0373861137291863,0.3266871165644172,0.4979625101874491,0.2606924643584521,6.482688391038696,2.545824847250509,254.0,308.25581395348837
Stefano Travaglia,53,31,22,0.4222331772245501,0.4161943319838056,0.04461424698052748,0.042149371456741434,0.3506133755441234,0.5405228758169935,0.3178036605657238,6.750415973377704,2.8502495840266224,271.5,279.44444444444446
Stefanos Sakellaridis,42,28,14,0.39291465378421897,0.384375,0.03607085346215781,0.03639291465378422,0.3319608852290272,0.4948364888123924,0.2615062761506276,6.49581589958159,2.5523012552301254,269.5,302.4047619047619
Timofey Skatov,45,21,24,0.3860435339308579,0.39430014430014426,0.0765044814340589,0.03617157490396927,0.3040504997369805,0.5134914145543745,0.25366876310272535,6.549266247379455,2.5283018867924527,293.0,288.97777777777776
Tom Gentzsch,57,37,20,0.3877118644067796,0.38414164742109314,0.04731638418079096,0.03531073446327684,0.32750279121697057,0.4913516976297245,0.24646781789638933,6.668759811616955,2.585557299843014,293.0,365.36842105263156
Tomas Barrios Vera,44,27,17,0.4158171146122953,0.41779891304347827,0.05468025949953661,0.03583565029348162,0.35358024691358025,0.5198019801980198,0.3122448979591837,6.606122448979592,2.746938775510204,247.5,285.79545454545456
Yu Hsiou Hsu,46,24,22,0.39612784265519363,0.39848066298342544,0.06853103872157344,0.04148740012292563,0.30986613782845807,0.5367825383993532,0.25948103792415167,6.49500998003992,2.5728542914171655,297.0,323.39130434782606
