player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Marta Kostyuk,47,37,10,0.47120622568093384,0.4447686536056691,0.010505836575875487,0.05603112840466926,0.39435736677115985,0.5969230769230769,0.4322250639386189,6.572890025575448,3.0971867007672635,55.0,69.38297872340425
Mirra Andreeva,58,42,16,0.4596289521818657,0.4493813273340832,0.02874314084139012,0.04206950614058009,0.40426404264042637,0.5569164265129682,0.40142095914742454,6.797513321492007,3.124333925399645,45.0,68.0
Naomi Osaka,40,28,12,0.4330779630464173,0.42008906481939634,0.03875619648490311,0.050473186119873815,0.37268847795163584,0.5375153751537516,0.34782608695652173,6.431884057971015,2.785507246376812,49.0,62.69047619047619
Nikola Bartunkova,32,18,14,0.43413052290231047,0.41893702545779365,0.038508309687880014,0.053911633563032024,0.35319949811794227,0.5819014891179839,0.3397790055248619,6.814917127071824,2.958563535911602,68.0,86.8125
Oleksandra Oliynykova,28,16,12,0.4499110847658565,0.4315457413249212,0.016004742145820983,0.04445761707172496,0.3971631205673759,0.556350626118068,0.38866396761133604,6.82995951417004,3.0728744939271255,83.0,126.89655172413794
Sara Bejlek,34,20,14,0.4585785423268447,0.4372586872586872,0.013580805794477138,0.04843820733363513,0.41040056219255094,0.5458015267175573,0.40063091482649843,6.968454258675079,3.195583596214511,47.5,66.97222222222223
Sorana Cirstea,60,42,18,0.44359515023721663,0.4280432309442548,0.02635740643120717,0.04691618344754876,0.376545842217484,0.5521048999309869,0.3739130434782609,6.598260869565217,2.9269565217391302,45.0,69.91803278688525
Tamara Korpatsch,25,15,10,0.45263919016630516,0.43879907621247116,0.02024584237165582,0.04049168474331164,0.3823845327604726,0.5973451327433628,0.3904761904761905,6.585714285714285,2.980952380952381,72.0,103.52
Victoria Mboko,45,31,14,0.4274965800273598,0.4167904903417533,0.03556771545827633,0.04377564979480164,0.3703308431163287,0.5295238095238095,0.33940774487471526,6.660592255125285,2.847380410022779,35.0,59.977777777777774
Xin Yu Wang,43,19,24,0.41326530612244894,0.3990442054958184,0.036807580174927114,0.048104956268221574,0.3433667781493869,0.5452631578947369,0.3060240963855422,6.612048192771084,2.7325301204819277,71.0,73.56818181818181
