player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Shuai Zhang,4,1,3,0.3522727272727273,0.37168141592920356,0.10984848484848485,0.03409090909090909,0.2701149425287356,0.5111111111111111,0.10526315789473684,6.947368421052632,2.4473684210526314,21.5,58.0
Simona Waltert,1,0,1,0.23076923076923073,0.21621621621621623,0.02564102564102564,0.02564102564102564,0.18181818181818177,0.2941176470588235,0.125,4.875,1.125,68.0,68.0
Sinja Kraus,2,0,2,0.3275862068965517,0.26732673267326734,0.034482758620689655,0.09482758620689655,0.234375,0.4423076923076923,0.16666666666666666,6.444444444444445,2.111111111111111,55.5,55.5
Solana Sierra,5,2,3,0.40172786177105835,0.3940149625935162,0.0734341252699784,0.06047516198704104,0.30797101449275366,0.5401069518716577,0.2972972972972973,6.256756756756757,2.5135135135135136,74.0,89.6
Talia Gibson,5,2,3,0.38749999999999996,0.400593471810089,0.1075,0.05,0.30534351145038163,0.5434782608695652,0.23728813559322035,6.779661016949152,2.6271186440677967,87.0,79.2
Tatjana Maria,12,8,4,0.4330484330484331,0.4122257053291536,0.03276353276353276,0.0584045584045584,0.37011494252873567,0.5355805243445693,0.34545454545454546,6.381818181818182,2.7636363636363637,36.0,40.583333333333336
Taylah Preston,2,1,1,0.4756756756756757,0.4821428571428571,0.05405405405405406,0.03783783783783784,0.4035087719298246,0.5915492957746479,0.39285714285714285,6.607142857142857,3.142857142857143,67.5,67.5
Taylor Townsend,1,0,1,0.388235294117647,0.32432432432432434,0.023529411764705882,0.10588235294117647,0.3275862068965517,0.5185185185185186,0.25,7.083333333333333,2.75,3.0,3.0
Tereza Valentova,5,2,3,0.42500000000000004,0.3977272727272727,0.045,0.075,0.32793522267206476,0.5816993464052287,0.30158730158730157,6.349206349206349,2.6984126984126986,98.0,144.4
Viktorija Golubic,6,4,2,0.443359375,0.4369747899159664,0.033203125,0.037109375,0.4029850746268657,0.519774011299435,0.3918918918918919,6.918918918918919,3.0675675675675675,45.0,75.16666666666667
Yulia Putintseva,1,0,1,0.3666666666666667,0.375,0.05,0.016666666666666666,0.23076923076923073,0.6190476190476191,0.2,6.0,2.2,96.0,96.0
Yuliia Starodubtseva,4,1,3,0.4295774647887324,0.43609022556390975,0.04225352112676056,0.02112676056338028,0.3503401360544217,0.6060606060606061,0.3114754098360656,6.983606557377049,3.0,72.0,70.75
Zeynep Sonmez,9,5,4,0.42419825072886297,0.4292763157894737,0.06997084548104957,0.043731778425655975,0.3443396226415094,0.5534351145038168,0.33980582524271846,6.660194174757281,2.825242718446602,52.5,69.2
