player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Mccartney Kessler,9,5,4,0.5555555555555556,0.5633270321361059,0.5801217038539553,12.0,0.022684310018903593,24.0,0.045368620037807186,0.13259668508287292,0.6578449905482041,0.6235632183908046,0.44751381215469616,0.5159235668789809,0.6666666666666666,6.782051282051282,2.9615384615384617
Moyuka Uchijima,5,0,5,0.0,0.5195729537366548,0.5503875968992248,4.0,0.014234875444839857,19.0,0.06761565836298933,0.1484375,0.5444839857651246,0.5947712418300654,0.4296875,0.5045871559633027,0.5609756097560976,6.853658536585366,3.292682926829268
Oksana Selekhmeteva,3,0,3,0.0,0.5217391304347826,0.5833333333333334,0.0,0.0,17.0,0.10559006211180125,0.2833333333333333,0.6273291925465838,0.594059405940594,0.4,0.5581395348837209,0.5217391304347826,7.0,3.347826086956522
Panna Udvardy,20,12,8,0.6,0.5733532934131736,0.5817460317460318,33.0,0.02470059880239521,43.0,0.03218562874251497,0.07904411764705882,0.592814371257485,0.6199494949494949,0.5055147058823529,0.5489021956087824,0.6570048309178744,6.454106280193237,2.753623188405797
Paula Badosa,14,8,6,0.5714285714285714,0.5476190476190477,0.5844298245614035,42.0,0.04,96.0,0.09142857142857143,0.21670428893905191,0.5780952380952381,0.6523887973640856,0.4040632054176072,0.515850144092219,0.5987654320987654,6.481481481481482,2.932098765432099
Petra Marcinko,12,8,4,0.6666666666666666,0.5518987341772152,0.5857740585774058,16.0,0.020253164556962026,57.0,0.07215189873417721,0.1743119266055046,0.5860759493670886,0.6630669546436285,0.3944954128440367,0.4777777777777778,0.6140350877192983,6.9298245614035086,3.1052631578947367
Peyton Stearns,11,6,5,0.5454545454545454,0.5871212121212122,0.5946502057613169,21.0,0.03977272727272727,21.0,0.03977272727272727,0.10194174757281553,0.6098484848484849,0.6459627329192547,0.49514563106796117,0.5513513513513514,0.6746987951807228,6.36144578313253,2.6265060240963853
Polina Kudermetova,2,1,1,0.5,0.5058139534883721,0.5222929936305732,5.0,0.029069767441860465,10.0,0.05813953488372093,0.136986301369863,0.5755813953488372,0.5555555555555556,0.4383561643835616,0.5079365079365079,0.4782608695652174,7.478260869565218,3.6956521739130435
Renata Zarazua,4,2,2,0.5,0.5666666666666667,0.5795454545454546,0.0,0.0,4.0,0.022222222222222223,0.1,0.7777777777777778,0.5714285714285714,0.55,0.6111111111111112,0.6296296296296297,6.666666666666667,2.888888888888889
Shuai Zhang,10,3,7,0.3,0.5455764075067024,0.5530085959885387,21.0,0.028150134048257374,27.0,0.036193029490616625,0.12217194570135746,0.7037533512064343,0.6,0.416289592760181,0.4742268041237113,0.63,7.46,3.39
Simona Waltert,8,2,6,0.25,0.5266781411359724,0.5418181818181819,8.0,0.013769363166953529,23.0,0.039586919104991396,0.11057692307692307,0.6419965576592083,0.5764075067024129,0.4375,0.4918918918918919,0.5595238095238095,6.916666666666667,3.2738095238095237
Sinja Kraus,6,1,5,0.16666666666666666,0.5143487858719646,0.5220417633410673,8.0,0.017660044150110375,14.0,0.03090507726269316,0.07650273224043716,0.5960264900662252,0.5481481481481482,0.4644808743169399,0.5029585798816568,0.5161290322580645,7.306451612903226,3.5483870967741935
Solana Sierra,11,7,4,0.6363636363636364,0.5480132450331126,0.5735294117647058,19.0,0.03145695364238411,41.0,0.06788079470198675,0.205,0.6688741721854304,0.6163366336633663,0.41,0.5157232704402516,0.6049382716049383,7.45679012345679,3.3703703703703702
Talia Gibson,5,1,4,0.2,0.4869281045751634,0.505338078291815,7.0,0.02287581699346405,18.0,0.058823529411764705,0.14754098360655737,0.6013071895424836,0.5271739130434783,0.4262295081967213,0.5,0.4888888888888889,6.8,3.488888888888889
Tatjana Maria,13,6,7,0.46153846153846156,0.5698005698005698,0.5521669341894061,56.0,0.07977207977207977,23.0,0.03276353276353276,0.07849829351535836,0.5826210826210826,0.6577017114914425,0.447098976109215,0.48518518518518516,0.6605504587155964,6.440366972477064,2.770642201834862
Taylor Townsend,5,2,3,0.4,0.58203125,0.575,11.0,0.04296875,5.0,0.01953125,0.054945054945054944,0.64453125,0.6484848484848484,0.46153846153846156,0.4883720930232558,0.717948717948718,6.564102564102564,2.7435897435897436
Tereza Valentova,4,1,3,0.25,0.5263157894736842,0.5471698113207547,4.0,0.017543859649122806,12.0,0.05263157894736842,0.15384615384615385,0.6578947368421053,0.56,0.46153846153846156,0.5454545454545454,0.59375,7.125,3.375
Viktorija Golubic,7,4,3,0.5714285714285714,0.5180180180180181,0.5207373271889401,2.0,0.009009009009009009,3.0,0.013513513513513514,0.046875,0.7117117117117117,0.5379746835443038,0.46875,0.4918032786885246,0.5555555555555556,6.166666666666667,2.9722222222222223
Yulia Putintseva,12,6,6,0.5,0.5299043062200957,0.5325814536340853,18.0,0.0215311004784689,20.0,0.023923444976076555,0.07547169811320754,0.6830143540669856,0.5691768826619965,0.44528301886792454,0.4816326530612245,0.5714285714285714,7.464285714285714,3.5089285714285716
Yuliia Starodubtseva,14,9,5,0.6428571428571429,0.5802968960863698,0.5954738330975955,9.0,0.012145748987854251,25.0,0.033738191632928474,0.099601593625498,0.6612685560053981,0.6020408163265306,0.5378486055776892,0.5973451327433629,0.6869565217391305,6.443478260869565,2.7043478260869565
