player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Alejandro Moro Canas,27,17,10,0.6296296296296297,0.6385964912280702,0.6401494927923118,75.0,0.03759398496240601,47.0,0.02355889724310777,0.07286821705426356,0.6766917293233082,0.6866666666666666,0.537984496124031,0.580267558528428,0.790625,6.234375,2.253125
Alex Barrena,1,0,1,0.0,0.43478260869565216,0.46774193548387094,1.0,0.014492753623188406,6.0,0.08695652173913043,0.1875,0.5362318840579711,0.5945945945945946,0.25,0.3076923076923077,0.25,8.625,4.875
Alexis Galarneau,44,25,19,0.5681818181818182,0.6153846153846154,0.6351670604117449,142.0,0.04317421708726057,184.0,0.055944055944055944,0.1402439024390244,0.6010945576162967,0.6838644410723318,0.5121951219512195,0.5957446808510638,0.7702970297029703,6.512871287128712,2.504950495049505
Alvaro Guillen Meza,2,0,2,0.0,0.5555555555555556,0.5961538461538461,3.0,0.02564102564102564,10.0,0.08547008547008547,0.2127659574468085,0.5982905982905983,0.6285714285714286,0.44680851063829785,0.5675675675675675,0.6,5.85,2.6
Andre Ilagan,60,34,26,0.5666666666666667,0.6135885570046277,0.6128007262823423,217.0,0.04564577198148927,131.0,0.02755574253260412,0.07867867867867868,0.649768615902398,0.6629977338944643,0.5219219219219219,0.5664928292046936,0.7695590327169275,6.762446657183499,2.613086770981508
Andres Andrade,31,17,14,0.5483870967741935,0.603145235892692,0.6235897435897436,88.0,0.04070305272895467,124.0,0.05735430157261795,0.13777777777777778,0.5837187789084182,0.6862123613312203,0.4866666666666667,0.5644329896907216,0.7189349112426036,6.396449704142012,2.5384615384615383
Andres Martin,42,20,22,0.47619047619047616,0.6136701337295691,0.617332035053554,163.0,0.04843982169390788,121.0,0.035958395245170874,0.10271646859083192,0.649925705794948,0.6767261088248743,0.4966044142614601,0.5534531693472091,0.762278978388998,6.611001964636542,2.5540275049115913
Calvin Hemery,25,11,14,0.44,0.6303099885189437,0.614441416893733,196.0,0.11251435132032148,78.0,0.04477611940298507,0.12168486739469579,0.6320321469575201,0.7247956403269755,0.46801872074882994,0.5328596802841918,0.7954545454545454,6.598484848484849,2.4393939393939394
Clement Chidekh,48,31,17,0.6458333333333334,0.6235720256338813,0.6377254662182819,152.0,0.04235162998049596,166.0,0.04625243800501532,0.12556732223903178,0.6316522708275285,0.7000441111601235,0.4924357034795764,0.5631487889273357,0.7737226277372263,6.549270072992701,2.4653284671532845
Daniil Glinka,50,33,17,0.66,0.6501207405419909,0.636166253101737,372.0,0.0998121813791253,131.0,0.03514891333512208,0.08397435897435897,0.5814327877649584,0.7378864790032302,0.5282051282051282,0.5766270118964311,0.8246527777777778,6.470486111111111,2.263888888888889
Dimitar Kuzmanov,25,12,13,0.48,0.5927295132470733,0.5925680159256802,69.0,0.04251386321626617,47.0,0.02895871842267406,0.0905587668593449,0.6802218114602587,0.6322463768115942,0.5086705202312138,0.559322033898305,0.6911196911196911,6.2664092664092665,2.552123552123552
Edas Butvilas,34,19,15,0.5588235294117647,0.629843363561418,0.6190695532012898,184.0,0.07584501236603462,71.0,0.02926628194558945,0.07634408602150537,0.6166529266281946,0.7018716577540107,0.513978494623656,0.5564610011641443,0.7708333333333334,6.317708333333333,2.3385416666666665
Facundo Diaz Acosta,5,3,2,0.6,0.654434250764526,0.6754966887417219,10.0,0.03058103975535168,15.0,0.045871559633027525,0.11363636363636363,0.5963302752293578,0.7128205128205128,0.5681818181818182,0.6410256410256411,0.8269230769230769,6.288461538461538,2.173076923076923
Fajing Sun,45,23,22,0.5111111111111111,0.6300988875154512,0.6281624500665779,152.0,0.04697156983930779,80.0,0.024721878862793572,0.059084194977843424,0.5815822002472187,0.70403825717322,0.5273264401772526,0.5604395604395604,0.7907444668008048,6.511066398390342,2.408450704225352
Federico Agustin Gomez,14,9,5,0.6428571428571429,0.6647887323943662,0.6745495495495496,109.0,0.10234741784037558,68.0,0.06384976525821597,0.1574074074074074,0.5943661971830986,0.7567140600315956,0.5300925925925926,0.6291208791208791,0.8698224852071006,6.3017751479289945,2.1124260355029585
Frederico Ferreira Silva,27,18,9,0.6666666666666666,0.62226957911561,0.6281833616298812,58.0,0.03090037293553543,52.0,0.02770378263185935,0.08227848101265822,0.6632924880127864,0.6738955823293172,0.5205696202531646,0.5672413793103448,0.7491638795986622,6.277591973244147,2.37123745819398
Gonzalo Bueno,3,2,1,0.6666666666666666,0.5698924731182796,0.6176470588235294,1.0,0.005376344086021506,15.0,0.08064516129032258,0.16304347826086957,0.5053763440860215,0.648936170212766,0.4891304347826087,0.5844155844155844,0.7142857142857143,6.642857142857143,2.857142857142857
Gonzalo Villanueva,4,2,2,0.5,0.6263345195729537,0.6259541984732825,12.0,0.042704626334519574,7.0,0.02491103202846975,0.05982905982905983,0.5836298932384342,0.6646341463414634,0.5726495726495726,0.6090909090909091,0.8181818181818182,6.386363636363637,2.3863636363636362
Gustavo Heide,2,0,2,0.0,0.5957446808510638,0.625,9.0,0.06382978723404255,12.0,0.0851063829787234,0.17142857142857143,0.5035460992907801,0.676056338028169,0.5142857142857142,0.6206896551724138,0.6956521739130435,6.130434782608695,2.4782608695652173
Henri Squire,12,6,6,0.5,0.6705882352941176,0.6590604026845638,79.0,0.09294117647058824,26.0,0.03058823529411765,0.1092436974789916,0.72,0.7434640522875817,0.4831932773109244,0.5424528301886793,0.8260869565217391,6.159420289855072,2.028985507246377
Henrique Rocha,14,7,7,0.5,0.627281460134486,0.6364605543710021,56.0,0.053794428434197884,47.0,0.04514889529298751,0.12020460358056266,0.6243996157540826,0.6953846153846154,0.5140664961636828,0.5843023255813954,0.774390243902439,6.347560975609756,2.3658536585365852
Hynek Barton,15,8,7,0.5333333333333333,0.6273504273504273,0.5998003992015968,133.0,0.11367521367521367,35.0,0.029914529914529916,0.06679389312977099,0.5521367521367522,0.7476780185758514,0.47900763358778625,0.5132924335378323,0.7816091954022989,6.724137931034483,2.5057471264367814
Ilia Simakin,40,27,13,0.675,0.6344086021505376,0.6260338007910824,265.0,0.08380771663504111,116.0,0.036685641998734975,0.09531635168447,0.6151170145477546,0.7125964010282776,0.5094494658997535,0.5631244323342416,0.8004115226337448,6.506172839506172,2.3786008230452675
Jan Choinski,6,2,4,0.3333333333333333,0.6303854875283447,0.6109725685785536,33.0,0.07482993197278912,7.0,0.015873015873015872,0.044585987261146494,0.6439909297052154,0.7183098591549296,0.4713375796178344,0.49333333333333335,0.7761194029850746,6.582089552238806,2.4328358208955225
Jay Clarke,24,14,10,0.5833333333333334,0.6201950659781985,0.6302149178255373,84.0,0.04819277108433735,77.0,0.04417670682730924,0.10547945205479452,0.5811818703384969,0.7156959526159921,0.4876712328767123,0.5451761102603369,0.7822878228782287,6.431734317343174,2.4428044280442807
Joao Lucas Reis Da Silva,1,0,1,0.0,0.6376811594202898,0.6212121212121212,3.0,0.043478260869565216,0.0,0.0,0.0,0.5652173913043478,0.7692307692307693,0.4666666666666667,0.4666666666666667,0.8,6.9,2.5
Joel Schwaerzler,22,14,8,0.6363636363636364,0.6385331781140862,0.628609805238415,161.0,0.09371362048894064,68.0,0.03958090803259604,0.10089020771513353,0.6076833527357393,0.7394636015325671,0.4821958456973294,0.5363036303630363,0.7870722433460076,6.532319391634981,2.3612167300380227
Juan Carlos Prado Angelo,9,5,4,0.5555555555555556,0.5877551020408164,0.6,15.0,0.02040816326530612,25.0,0.034013605442176874,0.08620689655172414,0.6054421768707483,0.6674157303370787,0.46551724137931033,0.5094339622641509,0.7075471698113207,6.933962264150943,2.858490566037736
Juan Manuel La Serna,3,2,1,0.6666666666666666,0.5797546012269938,0.5946843853820598,10.0,0.03067484662576687,15.0,0.046012269938650305,0.12396694214876033,0.6288343558282209,0.6731707317073171,0.4214876033057851,0.4811320754716981,0.7291666666666666,6.791666666666667,2.8541666666666665
Jurij Rodionov,31,19,12,0.6129032258064516,0.6352230483271375,0.635548523206751,162.0,0.07527881040892194,94.0,0.04368029739776952,0.10681818181818181,0.5910780669144982,0.7185534591194969,0.5147727272727273,0.5763358778625954,0.7832369942196532,6.219653179190751,2.26878612716763
Kimmer Coppejans,19,9,10,0.47368421052631576,0.5784248841826605,0.5804347826086956,73.0,0.048312375909993384,58.0,0.03838517538054269,0.09650582362728785,0.6022501654533422,0.6527472527472528,0.46589018302828616,0.5156537753222836,0.6810344827586207,6.512931034482759,2.7456896551724137
Lautaro Midon,8,6,2,0.75,0.5797598627787307,0.5977011494252874,26.0,0.044596912521440824,35.0,0.060034305317324184,0.11986301369863013,0.49914236706689535,0.6563573883161512,0.5034246575342466,0.5719844357976653,0.7032967032967034,6.406593406593407,2.6923076923076925
Lorenzo Giustino,23,16,7,0.6956521739130435,0.6216537775133849,0.6210732984293194,96.0,0.057108863771564544,57.0,0.03390838786436645,0.0858433734939759,0.6049970255800119,0.7069813176007866,0.49096385542168675,0.5370675453047776,0.7877551020408163,6.8612244897959185,2.595918367346939
Mark Lajal,48,31,17,0.6458333333333334,0.6403531550246689,0.6397459165154264,351.0,0.09114515710205141,194.0,0.05037652557777201,0.12404092071611253,0.5938717216307453,0.7459554000874508,0.4859335038363171,0.5547445255474452,0.8202054794520548,6.594178082191781,2.3715753424657535
Matej Dodig,21,11,10,0.5238095238095238,0.6531130876747141,0.6369003690036901,165.0,0.1048284625158831,54.0,0.03430749682337993,0.09872029250457039,0.6524777636594663,0.7361246348588121,0.49725776965265084,0.5517241379310345,0.8416666666666667,6.558333333333334,2.275
Matheus Pucinelli De Almeida,4,1,3,0.25,0.6144578313253012,0.6160337552742616,7.0,0.028112449799196786,5.0,0.020080321285140562,0.06666666666666667,0.6987951807228916,0.6781609195402298,0.4666666666666667,0.5,0.7142857142857143,5.928571428571429,2.2857142857142856
Matias Soto,2,0,2,0.0,0.5673758865248227,0.5934959349593496,7.0,0.04964539007092199,11.0,0.07801418439716312,0.16417910447761194,0.524822695035461,0.6756756756756757,0.44776119402985076,0.5357142857142857,0.6521739130434783,6.130434782608695,2.652173913043478
Maxim Mrva,24,15,9,0.625,0.5678798382437897,0.5794451450189155,64.0,0.03697284806470248,81.0,0.04679376083188908,0.10714285714285714,0.5632582322357019,0.6471794871794871,0.4656084656084656,0.5214814814814814,0.6603053435114504,6.606870229007634,2.854961832061069
Michael Mmoh,39,24,15,0.6153846153846154,0.6217201166180758,0.6401039411000433,228.0,0.08309037900874636,207.0,0.07543731778425657,0.19113573407202217,0.6053206997084548,0.7290788681517159,0.45706371191135736,0.565068493150685,0.7623529411764706,6.456470588235294,2.4423529411764706
Miguel Damas,5,2,3,0.4,0.5544217687074829,0.5649122807017544,2.0,0.006802721088435374,7.0,0.023809523809523808,0.07608695652173914,0.6870748299319728,0.6089108910891089,0.43478260869565216,0.47058823529411764,0.6,5.88,2.62
Nicolas Kicker,2,1,1,0.5,0.60431654676259,0.6194029850746269,1.0,0.007194244604316547,4.0,0.02877697841726619,0.09523809523809523,0.697841726618705,0.6288659793814433,0.5476190476190477,0.6052631578947368,0.7894736842105263,7.315789473684211,2.8947368421052633
