player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Ignacio Buse,35,19,16,0.5428571428571428,0.6222136817832437,0.6201163757273483,127.0,0.048808608762490394,69.0,0.026518063028439662,0.06831683168316832,0.611837048424289,0.6972361809045227,0.503960396039604,0.5409139213602551,0.7593052109181141,6.456575682382134,2.4392059553349874
Jakub Mensik,54,35,19,0.6481481481481481,0.6627155172413793,0.643594009983361,526.0,0.14170258620689655,181.0,0.048760775862068964,0.12397260273972603,0.6066810344827587,0.7837477797513321,0.476027397260274,0.5433932759968726,0.8426395939086294,6.280879864636209,2.1184433164128595
Jan Lennard Struff,36,16,20,0.4444444444444444,0.6461187214611872,0.6268656716417911,312.0,0.1187214611872146,105.0,0.03995433789954338,0.09606587374199452,0.5840943683409436,0.7543973941368078,0.4940530649588289,0.5465587044534413,0.8004866180048662,6.394160583941606,2.2627737226277373
Jannik Sinner,69,65,4,0.9420289855072463,0.7343148357870894,0.7095656807887024,579.0,0.13114382785956966,83.0,0.018799546998867496,0.05456936226166995,0.6554926387315968,0.8116793365583966,0.5871137409598948,0.6210013908205841,0.9424083769633508,5.778795811518324,1.5353403141361257
Jiri Lehecka,54,33,21,0.6111111111111112,0.6822204344328238,0.6547911547911548,412.0,0.110485384821668,61.0,0.016358272995441136,0.04714064914992272,0.6529900777688389,0.7560574948665297,0.5432766615146831,0.570154095701541,0.8798646362098139,6.309644670050761,2.00507614213198
Joao Fonseca,42,27,15,0.6428571428571429,0.6580787633419213,0.6476306196840826,189.0,0.06956201693043798,59.0,0.021715126978284875,0.06519337016574586,0.666912035333088,0.7097130242825607,0.554696132596685,0.5933806146572104,0.8356807511737089,6.377934272300469,2.18075117370892
Karen Khachanov,41,18,23,0.43902439024390244,0.6710362047440699,0.6526203966005666,307.0,0.09581772784019975,73.0,0.02278401997503121,0.06541218637992832,0.651685393258427,0.7466475095785441,0.5295698924731183,0.5666347075743049,0.8571428571428571,6.270058708414873,2.0626223091976517
Learner Tien,65,45,20,0.6923076923076923,0.6411226114649682,0.6462676529926026,338.0,0.06727707006369427,225.0,0.044785031847133755,0.1192368839427663,0.6244028662420382,0.7111890341090213,0.5246422893481717,0.5956678700361011,0.7994955863808323,6.335435056746532,2.2736443883984867
Lorenzo Musetti,53,34,19,0.6415094339622641,0.6558441558441559,0.6515499425947188,255.0,0.06623376623376623,111.0,0.028831168831168832,0.08185840707964602,0.6477922077922078,0.714514835605453,0.5479351032448377,0.5967871485943775,0.8357723577235773,6.260162601626016,2.154471544715447
Luca Van Assche,16,9,7,0.5625,0.5908706677937448,0.6059204440333025,44.0,0.037193575655114115,58.0,0.04902789518174133,0.14320987654320988,0.6576500422654269,0.6375321336760925,0.5012345679012346,0.5850144092219021,0.7150837988826816,6.608938547486034,2.7039106145251397
Luciano Darderi,59,32,27,0.5423728813559322,0.6306555863342567,0.6220614828209765,324.0,0.07479224376731301,137.0,0.031625115420129274,0.07675070028011205,0.5879501385041551,0.7157440125638006,0.5092436974789916,0.5515776699029126,0.7801204819277109,6.524096385542169,2.4096385542168677
Mariano Navone,42,21,21,0.5,0.6035042180402336,0.6144867833848267,70.0,0.0227125243348475,99.0,0.03212199870214147,0.11275626423690205,0.7151200519143414,0.6506352087114338,0.48519362186788156,0.5468549422336328,0.7247899159663865,6.474789915966387,2.5672268907563027
Matteo Arnaldi,27,11,16,0.4074074074074074,0.6078767123287672,0.6052117263843648,136.0,0.0776255707762557,81.0,0.046232876712328765,0.10785619174434088,0.5713470319634704,0.7172827172827173,0.4620505992010652,0.517910447761194,0.7194244604316546,6.302158273381295,2.471223021582734
Matteo Berrettini,43,24,19,0.5581395348837209,0.6794871794871795,0.6541421457673156,304.0,0.11810411810411811,61.0,0.0236985236985237,0.06939704209328783,0.6585081585081585,0.7539823008849558,0.5358361774744027,0.5757946210268948,0.855072463768116,6.217391304347826,1.9927536231884058
Novak Djokovic,29,22,7,0.7586206896551724,0.6860611134365844,0.6756628787878788,212.0,0.08874005860192549,65.0,0.027208036835496024,0.08269720101781171,0.6709920468815403,0.7535870243293824,0.5483460559796438,0.5977808599167822,0.8721227621483376,6.10997442455243,1.918158567774936
