player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Ethan Quinn,8,2,6,0.25,0.6172043010752688,0.6004784688995215,36.0,0.07741935483870968,11.0,0.023655913978494623,0.06790123456790123,0.6516129032258065,0.7227722772277227,0.41975308641975306,0.4503311258278146,0.782608695652174,6.739130434782608,2.579710144927536
Fabian Marozsan,12,5,7,0.4166666666666667,0.6410256410256411,0.6452074391988555,24.0,0.032388663967611336,18.0,0.024291497975708502,0.07407407407407407,0.6720647773279352,0.678714859437751,0.5637860082304527,0.6088888888888889,0.7807017543859649,6.5,2.3333333333333335
Facundo Diaz Acosta,6,2,4,0.3333333333333333,0.6351791530944625,0.6350877192982456,14.0,0.04560260586319218,8.0,0.026058631921824105,0.07920792079207921,0.6710097719869706,0.6844660194174758,0.5346534653465347,0.5806451612903226,0.7959183673469388,6.26530612244898,2.2857142857142856
Giovanni Mpetshi Perricard,4,1,3,0.25,0.6221374045801527,0.6137339055793991,20.0,0.07633587786259542,9.0,0.03435114503816794,0.11538461538461539,0.7022900763358778,0.7065217391304348,0.4230769230769231,0.4782608695652174,0.8055555555555556,7.277777777777778,2.75
Hamad Medjedovic,11,7,4,0.6363636363636364,0.6273712737127372,0.6251896813353566,51.0,0.06910569105691057,28.0,0.037940379403794036,0.11244979919678715,0.6626016260162602,0.6973415132924335,0.4899598393574297,0.5520361990950227,0.7909090909090909,6.709090909090909,2.5
Hubert Hurkacz,8,4,4,0.5,0.6862302483069977,0.6522911051212938,62.0,0.1399548532731377,10.0,0.022573363431151242,0.056818181818181816,0.6027088036117382,0.7677902621722846,0.5625,0.5963855421686747,0.84,5.906666666666666,1.8533333333333333
Hugo Gaston,9,4,5,0.4444444444444444,0.5952380952380952,0.5945330296127562,14.0,0.030303030303030304,9.0,0.01948051948051948,0.03982300884955752,0.5108225108225108,0.635593220338983,0.5530973451327433,0.576036866359447,0.7424242424242424,7.0,2.8333333333333335
Jaime Faria,13,7,6,0.5384615384615384,0.65284178187404,0.6549912434325744,51.0,0.07834101382488479,29.0,0.0445468509984639,0.1111111111111111,0.5990783410138248,0.7435897435897436,0.5172413793103449,0.5818965517241379,0.8285714285714286,6.2,2.1523809523809523
James Duckworth,4,1,3,0.25,0.59375,0.5697674418604651,8.0,0.08333333333333333,2.0,0.020833333333333332,0.05263157894736842,0.6041666666666666,0.6724137931034483,0.47368421052631576,0.5,0.7142857142857143,6.857142857142857,2.7857142857142856
Jan Choinski,2,0,2,0.0,0.5833333333333334,0.5625,7.0,0.058333333333333334,1.0,0.008333333333333333,0.021739130434782608,0.6166666666666667,0.6216216216216216,0.5217391304347826,0.5333333333333333,0.7,6.0,2.5
Jenson Brooksby,5,0,5,0.0,0.5421245421245421,0.5451127819548872,3.0,0.01098901098901099,4.0,0.014652014652014652,0.04938271604938271,0.7032967032967034,0.5677083333333334,0.48148148148148145,0.5064935064935064,0.5853658536585366,6.658536585365853,3.048780487804878
Juan Manuel Cerundolo,21,10,11,0.47619047619047616,0.6133942161339422,0.6151898734177215,77.0,0.05859969558599695,52.0,0.0395738203957382,0.09647495361781076,0.5898021308980214,0.6929032258064516,0.49907235621521334,0.5523613963039015,0.7669902912621359,6.378640776699029,2.466019417475728
Kamil Majchrzak,4,1,3,0.25,0.6325757575757576,0.6160337552742616,21.0,0.07954545454545454,6.0,0.022727272727272728,0.05714285714285714,0.6022727272727273,0.7484276729559748,0.45714285714285713,0.48484848484848486,0.8378378378378378,7.135135135135135,2.6216216216216215
Lorenzo Sonego,9,3,6,0.3333333333333333,0.6208425720620843,0.6135265700483091,26.0,0.057649667405764965,11.0,0.024390243902439025,0.0625,0.6097560975609756,0.6545454545454545,0.5681818181818182,0.6060606060606061,0.7222222222222222,6.263888888888889,2.375
Luca Van Assche,12,9,3,0.75,0.5951557093425606,0.6133501259445844,29.0,0.03344867358708189,44.0,0.05074971164936563,0.1543859649122807,0.671280276816609,0.6357388316151202,0.512280701754386,0.6058091286307054,0.7164179104477612,6.470149253731344,2.6194029850746268
Marco Trungelliti,15,7,8,0.4666666666666667,0.6026119402985075,0.6120777891504606,48.0,0.04477611940298507,47.0,0.043843283582089554,0.11190476190476191,0.6082089552238806,0.6886503067484663,0.46904761904761905,0.5281501340482574,0.7733333333333333,7.1466666666666665,2.84
Marcos Giron,4,0,4,0.0,0.675,0.6779026217228464,8.0,0.02857142857142857,5.0,0.017857142857142856,0.04672897196261682,0.6178571428571429,0.6878612716763006,0.6542056074766355,0.6862745098039216,0.8604651162790697,6.511627906976744,2.116279069767442
Marin Cilic,9,3,6,0.3333333333333333,0.6322418136020151,0.6335227272727273,28.0,0.07052896725440806,17.0,0.042821158690176324,0.09042553191489362,0.5264483627204031,0.7368421052631579,0.5159574468085106,0.5672514619883041,0.8064516129032258,6.403225806451613,2.3548387096774195
