player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Mayar Sherif,2,0,2,0.34782608695652173,0.33333333333333337,0.006211180124223602,0.024844720496894408,0.2983870967741935,0.5135135135135135,0.16,6.44,2.24,68.5,68.5
Mccartney Kessler,25,12,13,0.4269208549971115,0.40830670926517576,0.038128249566724434,0.057770075101097634,0.35371589840075257,0.5434131736526946,0.30916030534351147,6.606870229007634,2.8206106870229006,37.0,60.2
Moyuka Uchijima,14,3,11,0.4123222748815166,0.3937823834196891,0.03317535545023697,0.052132701421800945,0.3669724770642202,0.49498327759197325,0.3023255813953488,6.542635658914729,2.697674418604651,49.0,66.42857142857143
Oksana Selekhmeteva,11,5,6,0.44629014396456257,0.4324970131421745,0.02768549280177187,0.04540420819490587,0.3605947955390335,0.5726027397260274,0.375,6.639705882352941,2.963235294117647,62.0,58.45454545454545
Panna Udvardy,12,5,7,0.39607843137254906,0.38705035971223023,0.047058823529411764,0.044444444444444446,0.31611570247933884,0.5338078291814947,0.2457627118644068,6.483050847457627,2.5677966101694913,89.0,140.5
Paula Badosa,14,5,9,0.41247002398081534,0.3979591836734694,0.02158273381294964,0.03836930455635491,0.3460076045627376,0.525974025974026,0.29838709677419356,6.725806451612903,2.774193548387097,45.5,68.85714285714286
Petra Marcinko,10,2,8,0.41635220125786165,0.3958041958041958,0.04025157232704402,0.06037735849056604,0.3312368972746331,0.5440251572327044,0.2743362831858407,7.035398230088496,2.9292035398230087,61.5,64.2
Peyton Stearns,24,13,11,0.4416159380188157,0.4283030682529744,0.053126729385722195,0.0630879911455451,0.34452296819787986,0.6044444444444445,0.36742424242424243,6.84469696969697,3.022727272727273,78.5,102.54166666666667
Polina Kudermetova,12,3,9,0.41454545454545455,0.38696255201109575,0.0496969696969697,0.07636363636363637,0.32773109243697474,0.5329512893982808,0.3170731707317073,6.7073170731707314,2.7804878048780486,64.5,85.25
Renata Zarazua,18,9,9,0.433195020746888,0.42714025500910746,0.044813278008298756,0.04398340248962656,0.36945169712793735,0.5444191343963554,0.3333333333333333,6.584699453551913,2.8524590163934427,63.5,185.55555555555554
Shuai Zhang,27,15,12,0.44589450788471996,0.44485981308411215,0.06960304513322457,0.057640021750951606,0.372331340734415,0.5748502994011976,0.36200716845878134,6.591397849462366,2.939068100358423,52.0,61.666666666666664
Simona Waltert,6,2,4,0.3770114942528736,0.36159600997506236,0.034482758620689655,0.04367816091954023,0.3082191780821918,0.5174825174825175,0.22727272727272727,6.590909090909091,2.484848484848485,39.0,39.666666666666664
Sinja Kraus,5,1,4,0.423728813559322,0.4242424242424242,0.03954802259887006,0.02824858757062147,0.3612334801762115,0.5354330708661417,0.3137254901960784,6.9411764705882355,2.9411764705882355,92.0,119.6
Solana Sierra,15,5,10,0.3835820895522388,0.3533333333333334,0.03731343283582089,0.06716417910447761,0.31328320802005016,0.48708487084870844,0.26956521739130435,5.826086956521739,2.234782608695652,83.0,186.8
Talia Gibson,20,11,9,0.3982558139534884,0.4143356643356644,0.11482558139534883,0.05377906976744186,0.31554524361948955,0.5369649805447471,0.2897196261682243,6.429906542056075,2.560747663551402,21.5,28.5
Tatjana Maria,21,5,16,0.4078135709389993,0.39140271493212675,0.03906785469499657,0.0520904729266621,0.34098360655737703,0.5202205882352942,0.29646017699115046,6.45575221238938,2.6327433628318584,75.0,97.95238095238095
Taylah Preston,6,4,2,0.4895591647331786,0.49612403100775193,0.058004640371229696,0.04408352668213457,0.4296875,0.5771428571428572,0.4925373134328358,6.432835820895522,3.1492537313432836,35.0,43.166666666666664
Taylor Townsend,15,9,6,0.407023144453312,0.39196428571428577,0.04948124501197127,0.05666400638467677,0.3374485596707819,0.5038167938931297,0.2752808988764045,7.03932584269663,2.865168539325843,62.0,61.666666666666664
Viktorija Golubic,19,9,10,0.44662737393582186,0.4325681492109039,0.03536345776031434,0.051735428945645055,0.37299035369774924,0.5622895622895623,0.391304347826087,6.639130434782609,2.965217391304348,75.0,101.84210526315789
Xiyu Wang,11,4,7,0.4335106382978723,0.4040404040404041,0.017287234042553192,0.061170212765957445,0.35789473684210527,0.5631768953068592,0.3524590163934426,6.163934426229508,2.6721311475409837,34.5,58.333333333333336
Yulia Putintseva,24,10,14,0.42384105960264906,0.40800000000000003,0.041541240216736906,0.055388320288982544,0.3469785575048733,0.5480314960629922,0.308,6.644,2.816,61.5,77.45833333333333
