player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Katerina Siniakova,8,4,4,0.5,0.5807770961145194,0.6030368763557483,6.0,0.012269938650306749,22.0,0.044989775051124746,0.12359550561797752,0.6359918200408998,0.6270096463022508,0.5,0.5705128205128205,0.7058823529411765,7.1911764705882355,3.014705882352941
Leylah Fernandez,14,8,6,0.5714285714285714,0.5889328063241107,0.6187363834422658,28.0,0.02766798418972332,66.0,0.06521739130434782,0.1793478260869565,0.6363636363636364,0.6490683229813664,0.483695652173913,0.5894039735099338,0.7397260273972602,6.931506849315069,2.8493150684931505
Lilli Tagger,6,2,4,0.3333333333333333,0.5808219178082191,0.5847953216374269,12.0,0.03287671232876712,11.0,0.030136986301369864,0.09649122807017543,0.6876712328767123,0.6414342629482072,0.4473684210526316,0.49514563106796117,0.6140350877192983,6.4035087719298245,2.6842105263157894
Linda Noskova,10,6,4,0.6,0.6212121212121212,0.6346938775510204,58.0,0.09764309764309764,46.0,0.07744107744107744,0.184,0.5791245791245792,0.7412790697674418,0.456,0.5588235294117647,0.7717391304347826,6.456521739130435,2.4456521739130435
Liudmila Samsonova,8,3,5,0.375,0.5755208333333334,0.5914285714285714,14.0,0.036458333333333336,20.0,0.052083333333333336,0.1388888888888889,0.625,0.6625,0.4305555555555556,0.5,0.6721311475409836,6.295081967213115,2.6721311475409837
Madison Keys,10,7,3,0.7,0.6060606060606061,0.597911227154047,31.0,0.07226107226107226,15.0,0.03496503496503497,0.09375,0.627039627039627,0.7174721189591078,0.41875,0.46206896551724136,0.7313432835820896,6.402985074626866,2.5223880597014925
Magdalena Frech,7,2,5,0.2857142857142857,0.5566750629722922,0.5546666666666666,13.0,0.0327455919395466,9.0,0.022670025188916875,0.06206896551724138,0.6347607052896725,0.6111111111111112,0.46206896551724136,0.49264705882352944,0.5964912280701754,6.964912280701754,3.087719298245614
Maja Chwalinska,7,6,1,0.8571428571428571,,,,,,,,,,,,,,
Maria Sakkari,8,3,5,0.375,0.5363636363636364,0.5416666666666666,8.0,0.024242424242424242,10.0,0.030303030303030304,0.07751937984496124,0.6090909090909091,0.572139303482587,0.4806201550387597,0.5210084033613446,0.5882352941176471,6.470588235294118,3.0
Marie Bouzkova,13,9,4,0.6923076923076923,0.5805892547660312,0.6093457943925233,9.0,0.01559792027729636,33.0,0.05719237435008666,0.1793478260869565,0.6811091854419411,0.638676844783715,0.45652173913043476,0.5562913907284768,0.7078651685393258,6.48314606741573,2.7191011235955056
Marta Kostyuk,17,16,1,0.9411764705882353,0.6051136363636364,0.6283891547049442,32.0,0.045454545454545456,45.0,0.06392045454545454,0.15254237288135594,0.5809659090909091,0.6943765281173594,0.48135593220338985,0.568,0.7314814814814815,6.518518518518518,2.574074074074074
Mirra Andreeva,25,22,3,0.88,0.6032329169728141,0.6147011308562197,60.0,0.0440852314474651,63.0,0.046289493019838354,0.12352941176470589,0.6252755326965467,0.6686251468860165,0.49411764705882355,0.5637583892617449,0.7303921568627451,6.671568627450981,2.6470588235294117
Naomi Osaka,10,7,3,0.7,0.5707547169811321,0.5774278215223098,22.0,0.05188679245283019,21.0,0.049528301886792456,0.12280701754385964,0.5966981132075472,0.6561264822134387,0.4444444444444444,0.5066666666666667,0.6507936507936508,6.73015873015873,2.888888888888889
Nikola Bartunkova,4,2,2,0.5,0.5619469026548672,0.5784313725490197,9.0,0.03982300884955752,13.0,0.05752212389380531,0.125,0.5398230088495575,0.6721311475409836,0.4326923076923077,0.4945054945054945,0.6666666666666666,6.277777777777778,2.75
Oleksandra Oliynykova,18,11,7,0.6111111111111112,0.5314814814814814,0.5495145631067961,8.0,0.007407407407407408,42.0,0.03888888888888889,0.1596958174904943,0.7564814814814815,0.565483476132191,0.42585551330798477,0.5067873303167421,0.5668789808917197,6.8789808917197455,3.2229299363057327
Sara Bejlek,6,2,4,0.3333333333333333,0.49783549783549785,0.5305164319248826,2.0,0.008658008658008658,16.0,0.06926406926406926,0.18181818181818182,0.6190476190476191,0.5664335664335665,0.38636363636363635,0.4722222222222222,0.5142857142857142,6.6,3.3142857142857145
Sorana Cirstea,18,14,4,0.7777777777777778,0.6287128712871287,0.6223404255319149,40.0,0.04950495049504951,16.0,0.019801980198019802,0.04664723032069971,0.5754950495049505,0.6967741935483871,0.5364431486880467,0.5626911314984709,0.7368421052631579,6.075187969924812,2.255639097744361
Tamara Korpatsch,12,8,4,0.6666666666666666,0.563302752293578,0.574757281553398,11.0,0.02018348623853211,19.0,0.03486238532110092,0.09595959595959595,0.636697247706422,0.5994236311239193,0.5,0.553072625698324,0.6136363636363636,6.193181818181818,2.7045454545454546
Victoria Mboko,8,5,3,0.625,0.5675675675675675,0.5835616438356165,18.0,0.044226044226044224,24.0,0.05896805896805897,0.1643835616438356,0.6412776412776413,0.6053639846743295,0.5,0.5983606557377049,0.6607142857142857,7.267857142857143,3.142857142857143
Xin Yu Wang,7,2,5,0.2857142857142857,0.5534591194968553,0.5656565656565656,8.0,0.025157232704402517,13.0,0.040880503144654086,0.1326530612244898,0.6918238993710691,0.5909090909090909,0.46938775510204084,0.5411764705882353,0.6326530612244898,6.489795918367347,2.8979591836734695
