player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Learner Tien,65,45,20,0.390383854372774,0.4048573975044564,0.08112386228729719,0.030866640284922833,0.3142237372172296,0.524904214559387,0.2605905006418485,6.487804878048781,2.532734274711168,48.0,72.38461538461539
Lorenzo Musetti,53,34,19,0.3786952089704383,0.3886068809926678,0.06880733944954129,0.027522935779816515,0.29230769230769227,0.5254470426409903,0.23863636363636365,6.37012987012987,2.4123376623376624,40.0,52.528301886792455
Luca Van Assche,16,9,7,0.4090520922288642,0.4147509578544061,0.06917164816396243,0.03928266438941076,0.31718061674008813,0.536734693877551,0.29775280898876405,6.578651685393258,2.691011235955056,92.5,94.9375
Luciano Darderi,59,32,27,0.3687384044526901,0.3841077085533263,0.09021335807050093,0.03130797773654916,0.2957952468007312,0.49524413443246673,0.22255639097744362,6.484210526315789,2.3909774436090228,66.5,75.11666666666666
Mariano Navone,42,21,21,0.4109848484848485,0.412452700378397,0.049873737373737376,0.032512626262626264,0.3359173126614987,0.5287915652879156,0.29916317991631797,6.627615062761507,2.723849372384937,48.0,61.976190476190474
Matteo Arnaldi,27,11,16,0.3387376954255935,0.3390914907229686,0.06311522872032427,0.03184713375796178,0.2675925925925926,0.4574961360123647,0.15770609318996415,6.189964157706093,2.096774193548387,68.0,83.35714285714286
Matteo Berrettini,43,24,19,0.3285874859497939,0.33429991714995855,0.06931434994379918,0.026227051330086175,0.2731958762886598,0.43336944745395445,0.14553990610328638,6.265258215962441,2.0586854460093895,65.0,74.16279069767442
Novak Djokovic,29,22,7,0.35528523489932884,0.3846153846153846,0.11786912751677853,0.026006711409395974,0.27579493835171964,0.5005931198102016,0.193717277486911,6.2408376963350785,2.217277486910995,64.0,64.0
Nuno Borges,61,31,30,0.347710843373494,0.3635852767631357,0.10650602409638554,0.03590361445783133,0.2676493405740884,0.4790076335877863,0.1753846153846154,6.384615384615385,2.22,57.0,95.63934426229508
Rafael Jodar,53,38,15,0.4034990280477645,0.40451494813910926,0.05442932518744793,0.03526798111635657,0.33043478260869563,0.5162429378531073,0.29945553539019965,6.535390199637024,2.6370235934664246,42.0,70.52830188679245
Raphael Collignon,37,21,16,0.3224799286351472,0.3289672544080604,0.08340767172167707,0.031222123104371096,0.2586206896551724,0.43939393939393945,0.12571428571428572,6.405714285714286,2.065714285714286,44.0,96.62162162162163
Sebastian Baez,48,24,24,0.37204366282595513,0.38933426280934125,0.09672528805336568,0.03335354760460885,0.2813852813852814,0.5266611977030353,0.2303370786516854,6.176029962546816,2.297752808988764,55.0,91.625
Taylor Fritz,64,42,22,0.3394388152766953,0.35311371841155237,0.10190958690568978,0.03448947778643804,0.25135135135135134,0.5022197558268591,0.14231738035264482,6.4634760705289676,2.1939546599496222,40.0,47.90625
Thiago Agustin Tirante,40,26,14,0.35894538606403015,0.3581589958158996,0.06327683615819209,0.03653483992467043,0.29286150091519214,0.46555118110236215,0.1951219512195122,6.475609756097561,2.324390243902439,67.0,96.53658536585365
Tomas Martin Etcheverry,57,31,26,0.34336652002778423,0.35240334378265414,0.08265802269043761,0.03102570039360963,0.2696629213483146,0.4737179487179487,0.17251461988304093,6.314327485380117,2.16812865497076,56.0,68.6140350877193
Tommy Paul,52,36,16,0.38096433952787545,0.39039374476403244,0.07081868407835258,0.029884480160723256,0.3141050967996839,0.4975878704341833,0.23714759535655058,6.603648424543947,2.51575456053068,53.0,56.53846153846154
Ugo Humbert,57,32,25,0.3414260158446205,0.3461648951450732,0.07692307692307693,0.03347814975721952,0.2622169249106079,0.4842406876790831,0.16719745222929935,6.230891719745223,2.127388535031847,55.0,69.0701754385965
Valentin Vacherot,43,28,15,0.3457123565158676,0.35586635586635584,0.09453072248480757,0.03646185010128292,0.2736240913811008,0.4797297297297297,0.18604651162790697,6.26215644820296,2.1649048625792813,43.0,109.86363636363636
Zizou Bergs,50,25,25,0.3604260089686099,0.3602523659305994,0.07118834080717489,0.04035874439461883,0.2804986642920748,0.49621785173978816,0.1960431654676259,6.41726618705036,2.3129496402877696,42.5,63.04
